$GPRMC,091703.000,A,5907.8220,N,01016.4176,E,7.60,359.71,180415,,,A*62
$GPRMC,091704.000,A,5907.8242,N,01016.4168,E,7.66,345.53,180415,,,A*65
$GPRMC,091705.000,A,5907.8262,N,01016.4151,E,7.73,332.80,180415,,,A*66
$GPRMC,091706.000,A,5907.8280,N,01016.4126,E,8.18,321.76,180415,,,A*60
$GPRMC,091707.000,A,5907.8298,N,01016.4094,E,8.50,315.63,180415,,,A*6F
$GPRMC,091708.000,A,5907.8316,N,01016.4059,E,8.57,315.26,180415,,,A*60
$GPRMC,091709.000,A,5907.8333,N,01016.4024,E,8.85,315.81,180415,,,A*6E
$GPRMC,091710.000,A,5907.8352,N,01016.3990,E,8.85,316.46,180415,,,A*68
$GPRMC,091711.000,A,5907.8370,N,01016.3956,E,8.88,318.36,180415,,,A*67
$GPRMC,091712.000,A,5907.8390,N,01016.3923,E,9.06,321.20,180415,,,A*62
$GPRMC,091713.000,A,5907.8411,N,01016.3893,E,9.06,324.23,180415,,,A*61
$GPRMC,091714.000,A,5907.8432,N,01016.3863,E,9.25,325.64,180415,,,A*6B
$GPRMC,091715.000,A,5907.8454,N,01016.3834,E,9.26,327.45,180415,,,A*6A
$GPRMC,091716.000,A,5907.8476,N,01016.3806,E,9.25,328.42,180415,,,A*63
$GPRMC,091717.000,A,5907.8498,N,01016.3778,E,9.42,328.94,180415,,,A*6E
$GPRMC,091718.000,A,5907.8521,N,01016.3750,E,9.43,329.13,180415,,,A*67
$GPRMC,091719.000,A,5907.8543,N,01016.3724,E,9.37,329.37,180415,,,A*64
$GPRMC,091720.000,A,5907.8565,N,01016.3697,E,9.04,329.39,180415,,,A*6D
$GPRMC,091721.000,A,5907.8587,N,01016.3671,E,8.97,328.89,180415,,,A*69
$GPRMC,091722.000,A,5907.8608,N,01016.3643,E,9.03,327.77,180415,,,A*6D
$GPRMC,091723.000,A,5907.8629,N,01016.3611,E,8.85,325.98,180415,,,A*64
$GPRMC,091724.000,A,5907.8648,N,01016.3581,E,8.45,325.05,180415,,,A*66
$GPRMC,091725.000,A,5907.8667,N,01016.3549,E,8.45,324.00,180415,,,A*6A
$GPRMC,091726.000,A,5907.8682,N,01016.3515,E,8.47,308.40,180415,,,A*63
$GPRMC,091727.000,A,5907.8695,N,01016.3475,E,8.91,298.60,180415,,,A*62
$GPRMC,091728.000,A,5907.8706,N,01016.3429,E,9.47,290.96,180415,,,A*64
$GPRMC,091729.000,A,5907.8715,N,01016.3378,E,10.06,286.49,180415,,,A*5C
$GPRMC,091730.000,A,5907.8723,N,01016.3325,E,10.47,286.11,180415,,,A*51
$GPRMC,091731.000,A,5907.8731,N,01016.3271,E,10.51,287.56,180415,,,A*56
$GPRMC,091732.000,A,5907.8742,N,01016.3217,E,10.45,293.73,180415,,,A*56
$GPRMC,091733.000,A,5907.8755,N,01016.3168,E,10.06,300.20,180415,,,A*50
$GPRMC,091734.000,A,5907.8770,N,01016.3124,E,9.72,306.64,180415,,,A*65

$GPRMC,091735.000,A,5907.8786,N,01016.3082,E,10.06,310.37,180415,,,A*5A
$GPRMC,091736.000,A,5907.8804,N,01016.3042,E,10.10,312.47,180415,,,A*52
$GPRMC,091737.000,A,5907.8823,N,01016.3002,E,10.03,313.38,180415,,,A*59
$GPRMC,091738.000,A,5907.8842,N,01016.2962,E,10.37,313.65,180415,,,A*50
$GPRMC,091739.000,A,5907.8862,N,01016.2920,E,10.67,313.80,180415,,,A*5B
$GPRMC,091740.000,A,5907.8881,N,01016.2879,E,10.29,313.58,180415,,,A*5A
$GPRMC,091741.000,A,5907.8900,N,01016.2838,E,10.13,313.28,180415,,,A*58
$GPRMC,091742.000,A,5907.8919,N,01016.2797,E,10.37,313.31,180415,,,A*57
$GPRMC,091743.000,A,5907.8938,N,01016.2757,E,10.18,313.03,180415,,,A*55
