curLat,curLon,wpLat,wpLon,heading
0.0186117,0.177892,0.021115,0.186953,74.5569
0.0186033,0.17864,0.021115,0.186953,73.1891
0.0184033,0.17976,0.021115,0.186953,69.3451
0.0183933,0.180697,0.021115,0.186953,66.4908
0.0185717,0.181447,0.021115,0.186953,65.2095
0.0185633,0.182007,0.021115,0.186953,62.7137
0.0185517,0.18313,0.021115,0.186953,56.1604
0.0185417,0.184063,0.02131,0.194008,74.4447
0.01853,0.185188,0.02131,0.194008,72.5055
0.01852,0.186123,0.02131,0.194008,70.5144
0.0185083,0.187058,0.02131,0.194008,68.0448
0.0185033,0.18762,0.02131,0.194008,66.2821
0.0184917,0.188555,0.02131,0.194008,62.6696
0.0184867,0.189117,0.02131,0.194008,60.0077
0.018475,0.190052,0.02131,0.194008,54.378
0.0186533,0.190802,0.0211883,0.20256,77.8337
0.0188333,0.191552,0.0211883,0.20256,77.9248
0.018825,0.1923,0.0211883,0.20256,77.0285
0.0190017,0.193238,0.0211883,0.20256,76.7983
0.019175,0.194362,0.0211883,0.20256,76.2024
0.0193533,0.195113,0.0211883,0.20256,76.157
0.0195333,0.195862,0.0211883,0.20256,76.1215
0.0195217,0.196798,0.0211883,0.20256,73.8665
0.0197,0.197737,0.0211883,0.20256,72.8513
0.0196883,0.19867,0.0209033,0.209092,83.3502
0.0198683,0.199235,0.0209033,0.209092,84.0056
0.01986,0.200168,0.0209033,0.209092,83.3311
0.0200383,0.20092,0.0209033,0.209092,83.9575
0.0204033,0.201673,0.0209033,0.209092,86.144
0.0205817,0.202423,0.0209033,0.209092,87.2383
0.0207633,0.202987,0.0209033,0.209092,88.6863
0.0207533,0.203922,0.0209033,0.209092,88.3381
0.0209317,0.204673,0.0211317,0.215393,88.9312
0.0211083,0.20561,0.0211317,0.215393,89.8633
0.0210983,0.206545,0.0211317,0.215393,89.7841
0.021275,0.207483,0.0211317,0.215393,91.0381
0.0214517,0.20842,0.0211317,0.215393,92.6274
0.021815,0.20936,0.0211317,0.215393,96.4618
0.0218033,0.210297,0.0211317,0.215393,97.5074
0.0219833,0.211047,0.0209033,0.209092,241.083
0.0219767,0.211608,0.0211317,0.215393,102.585
0.022155,0.212358,0.0212067,0.225212,94.2197
0.0221433,0.213293,0.0212067,0.225212,94.4937
0.0221317,0.214417,0.0212067,0.225212,94.8976
0.0221217,0.215352,0.0212067,0.225212,95.3018
0.0221133,0.216098,0.0212067,0.225212,95.6815
0.0219133,0.21722,0.0212067,0.225212,95.0533
0.02153,0.218152,0.0212067,0.225212,92.6222
0.0211467,0.218897,0.0212067,0.225212,89.4557
0.0209517,0.219643,0.0212067,0.225212,87.378
0.0207533,0.220577,0.0212067,0.225212,84.4139
0.0207467,0.221138,0.0208117,0.234255,89.7161
0.0207367,0.222073,0.0208117,0.234255,89.6472
0.020915,0.222823,0.0208117,0.234255,90.5179
0.0212817,0.223577,0.0208117,0.234255,92.5202
0.0218367,0.224145,0.0208117,0.234255,95.7891
0.0225783,0.224713,0.0208117,0.234255,100.49
0.0231333,0.225282,0.0208117,0.234255,104.506
0.0236883,0.225848,0.0208117,0.234255,108.89
0.0242417,0.226603,0.0208117,0.234255,114.145
0.0249833,0.227173,0.0208117,0.234255,120.501
0.0255417,0.227367,0.0208117,0.234255,124.476
0.0262883,0.227562,0.0208117,0.234255,129.291
0.0270333,0.227945,0.0208117,0.234255,134.596
0.0279667,0.228142,0.0208117,0.234255,139.489
0.0285233,0.228523,0.0208117,0.234255,143.379
0.029455,0.228907,0.0208117,0.234255,148.252
0.030385,0.229292,0.0208117,0.234255,152.595
0.0311317,0.229488,0.0208117,0.234255,155.208
0.0318783,0.229683,0.0208117,0.234255,157.554
0.0328133,0.229693,0.0208117,0.234255,159.189
0.0335617,0.229702,0.0212067,0.225212,199.972
0.034495,0.2299,0.0316717,0.253968,96.6905
0.035055,0.230093,0.0316717,0.253968,98.0657
0.0359883,0.23029,0.0316717,0.253968,100.332
0.03673,0.23086,0.0316717,0.253968,102.347
0.0374733,0.231243,0.0316717,0.253968,104.322
0.038215,0.231812,0.0316717,0.253968,106.453
0.03877,0.23238,0.0316717,0.253968,108.201
0.0393283,0.23276,0.0316717,0.253968,109.851
0.04007,0.23333,0.0316717,0.253968,112.143
0.0408133,0.233713,0.0316717,0.253968,114.291
0.0415567,0.234283,0.0316717,0.253968,116.664
0.0422983,0.234852,0.0316717,0.253968,119.069
0.0428517,0.23542,0.0316717,0.253968,121.079
0.0434083,0.235988,0.0316717,0.253968,123.135
0.0437767,0.236553,0.0316717,0.253968,124.803
0.0441417,0.237307,0.0316717,0.253968,126.812
0.0445083,0.238058,0.0316717,0.253968,128.898
0.0446883,0.238623,0.0316717,0.253968,130.307
0.0446767,0.239745,0.0316717,0.253968,132.438
0.0446667,0.240682,0.0316717,0.253968,134.364
0.044655,0.241617,0.05726,0.242578,4.36279
0.04446,0.242363,0.0316717,0.253968,137.777
0.044265,0.24311,0.0316717,0.253968,139.231
0.04407,0.243857,0.0316717,0.253968,140.8
0.0436883,0.244415,0.05726,0.242578,352.293
0.0433067,0.245158,0.0316717,0.253968,142.867
0.04255,0.2459,0.0316717,0.253968,143.436
0.041795,0.246452,0.0316717,0.253968,143.406
0.04104,0.247005,0.0316717,0.253968,143.377
0.0401017,0.24737,0.0316717,0.253968,141.949
0.0395317,0.248112,0.0316717,0.253968,143.309
0.0389633,0.248667,0.0316717,0.253968,143.98
0.038395,0.24941,0.0316717,0.253968,145.863
0.037825,0.250152,0.0316717,0.253968,148.19
0.0374417,0.250897,0.0316717,0.253968,151.971
0.0372517,0.251268,0.0316717,0.253968,154.179
0.03668,0.252198,0.0316717,0.253968,160.536
0.0364817,0.252945,0.0316717,0.253968,167.989
0.035915,0.253688,0.0316717,0.253968,176.225
0.0355317,0.254433,0.0316717,0.253968,186.869
0.0349617,0.255175,0.0316717,0.253968,200.141
0.03421,0.255542,0.02096,0.253892,187.098
0.0334617,0.255533,0.02096,0.253892,187.481
0.03271,0.255712,0.02096,0.253892,188.805
0.03196,0.25589,0.02096,0.253892,190.296
0.0312133,0.255695,0.02096,0.253892,189.975
0.03047,0.255313,0.02096,0.253892,188.502
0.029915,0.254745,0.02096,0.253892,185.443
0.0291717,0.254175,0.02096,0.253892,181.976
0.0284283,0.253792,0.02096,0.253892,179.233
0.0276867,0.253222,0.02096,0.253892,174.312
0.0271283,0.252842,0.02096,0.253892,170.339
0.0263867,0.252272,0.02096,0.253892,163.378
0.0260217,0.251518,0.02096,0.253892,154.879
0.0252767,0.251137,0.02096,0.253892,147.453
0.0245283,0.251128,0.02096,0.253892,142.246
0.023595,0.25093,0.0208383,0.262443,103.465
0.0224717,0.250918,0.0208383,0.262443,98.0663
0.0217233,0.25091,0.0208383,0.262443,94.3879
0.02097,0.251275,0.0208383,0.262443,90.6754
0.0205917,0.251833,0.0208383,0.262443,88.6682
0.0203933,0.252767,0.0208383,0.262443,87.367
0.0203833,0.253703,0.0208383,0.262443,87.0199
0.020185,0.254637,0.0208383,0.262443,85.2161
0.020175,0.255573,0.0208383,0.262443,84.4849
0.0201667,0.256322,0.0208383,0.262443,83.7386
0.02016,0.256883,0.0208383,0.262443,83.0441
0.02015,0.25782,0.0208383,0.262443,81.5318
0.0201383,0.258755,0.0214683,0.271028,83.8153
0.0201283,0.259692,0.0214683,0.271028,83.2589
0.0201167,0.260815,0.0214683,0.271028,82.4611
0.0201083,0.261377,0.0214683,0.271028,81.9793
0.020285,0.262502,0.0214683,0.271028,82.099
0.020275,0.263252,0.0214683,0.271028,81.276
0.0202667,0.264,0.0214683,0.271028,80.2977
0.020255,0.265123,0.0214683,0.271028,78.3887
0.02024,0.266247,0.0214683,0.271028,75.5931
0.0204167,0.267372,0.021575,0.280095,84.7982
0.0204067,0.268122,0.021575,0.280095,84.4268
0.020395,0.269245,0.021575,0.280095,83.7932
0.020575,0.269995,0.021575,0.280095,84.3456
0.0205617,0.27112,0.021575,0.280095,83.5582
0.0205517,0.272055,0.021575,0.280095,82.7464
0.0205383,0.272992,0.021575,0.280095,81.6968
0.0205317,0.27374,0.021575,0.280095,80.6766
0.0207067,0.274678,0.021575,0.280095,80.8926
0.0206983,0.275615,0.021575,0.280095,78.928
0.020875,0.276553,0.0209717,0.288123,89.5213
0.0210483,0.277867,0.0209717,0.288123,90.4283
0.02122,0.279178,0.0209717,0.288123,91.5902
0.0213967,0.280118,0.0209717,0.288123,93.0391
0.0215717,0.281245,0.0209717,0.288123,94.9853
0.0219333,0.282372,0.0209717,0.288123,99.4919
0.02211,0.28331,0.0209717,0.288123,103.306
0.0222867,0.284062,0.02061,0.296415,97.7293
0.0224667,0.284813,0.02061,0.296415,99.0922
0.0226417,0.285938,0.02061,0.296415,100.975
0.0228183,0.286878,0.02061,0.296415,103.038
0.022805,0.288002,0.02061,0.296415,104.622
0.023165,0.289317,0.02061,0.296415,109.796
0.023155,0.290253,0.02061,0.296415,112.443
0.0231467,0.291003,0.02061,0.296415,115.115
0.0233233,0.291942,0.02061,0.296415,121.239
0.0233033,0.293628,0.0196667,0.306443,105.843
0.0232917,0.294752,0.0196667,0.306443,107.226
0.023275,0.29625,0.0196667,0.306443,109.493
0.0230817,0.29681,0.0196667,0.306443,109.519
0.0225083,0.297742,0.0196667,0.306443,108.085
0.0223117,0.298675,0.0196667,0.306443,108.803
0.0219283,0.299422,0.0196667,0.306443,107.854
0.021545,0.300167,0.0196667,0.306443,106.66
0.0211617,0.301098,0.0196667,0.306443,105.626
0.020965,0.301847,0.0196667,0.306443,105.772
0.02077,0.302593,0.0195433,0.314998,95.6473
0.0205717,0.303528,0.0195433,0.314998,95.1231
0.0205617,0.304465,0.0195433,0.314998,95.522
0.0203683,0.305025,0.0195433,0.314998,94.7288
0.0201683,0.306148,0.0195433,0.314998,94.0396
0.02016,0.306898,0.0195433,0.314998,94.3536
0.0201517,0.307647,0.0195433,0.314998,94.7303
0.0201417,0.308583,0.0195433,0.314998,95.3286
0.0199433,0.30952,0.0195433,0.314998,94.1761
0.0199333,0.310457,0.0195433,0.314998,94.9081
0.019925,0.311207,0.0199667,0.32257,89.7899
0.019725,0.312142,0.0199667,0.32257,88.6725
0.0195267,0.313263,0.0199667,0.32257,87.2932
0.0195183,0.314013,0.0199667,0.32257,87.0007
0.019505,0.315138,0.0199667,0.32257,86.4453
0.0191183,0.316258,0.0199667,0.32257,82.3449
0.0191083,0.317195,0.0199667,0.32257,80.927
0.0190933,0.318507,0.0195433,0.314998,277.309
0.0190783,0.31982,0.0195433,0.314998,275.509
0.01907,0.32057,0.0195433,0.314998,274.856
0.0190617,0.32132,0.0195433,0.314998,274.357
0.0190483,0.322445,0.0195433,0.314998,273.803
0.01904,0.323193,0.0195433,0.314998,273.515
0.01903,0.324132,0.0195433,0.314998,273.217
0.0190183,0.325068,0.0195433,0.314998,272.984
0.0190133,0.325632,0.0195433,0.314998,272.853
0.018815,0.326567,0.0195433,0.314998,273.603
0.018805,0.327503,0.0195433,0.314998,273.379
0.01879,0.328817,0.019995,0.3334,75.2699
0.0187817,0.329567,0.019895,0.341453,84.6492
0.0189583,0.330507,0.019895,0.341453,85.1093
0.01895,0.331257,0.019895,0.341453,84.7051
0.019315,0.33201,0.019895,0.341453,86.4854
0.019495,0.332763,0.019895,0.341453,87.3645
0.019485,0.333513,0.019895,0.341453,87.044
0.0194767,0.334263,0.019895,0.341453,86.6701
0.0196567,0.335015,0.019895,0.341453,87.88
0.019835,0.335767,0.019895,0.341453,89.3955
0.0200117,0.33652,0.019895,0.341453,91.3547
0.02038,0.337273,0.0197483,0.350515,92.7311
0.0205583,0.338025,0.0197483,0.350515,93.7105
0.0207367,0.338778,0.0197483,0.350515,94.8135
0.0207267,0.339715,0.0197483,0.350515,95.1761
0.0207167,0.340653,0.0197483,0.350515,95.608
0.0207067,0.341403,0.0197483,0.350515,96.0041
0.0206983,0.342153,0.0197483,0.350515,96.4818
0.02069,0.342905,0.0197483,0.350515,97.054
0.0206817,0.343655,0.0197483,0.350515,97.7477
0.0206733,0.344405,0.0197483,0.350515,98.6087
0.0208533,0.345158,0.0197483,0.350515,101.656
0.02103,0.34591,0.0197483,0.350515,105.553
0.021025,0.346473,0.0197483,0.350515,107.53
0.0212017,0.347413,0.0198317,0.360092,96.1674
0.021195,0.347975,0.0198317,0.360092,96.4198
0.0219383,0.348547,0.0198317,0.360092,100.341
0.0221167,0.349297,0.0198317,0.360092,101.951
0.0221083,0.35005,0.0198317,0.360092,102.774
0.0221017,0.350612,0.0198317,0.360092,103.466
0.02115,0.354352,0.0198317,0.360092,102.935
0.0211367,0.355958,0.0198317,0.360092,107.522
0.0207233,0.35756,0.0194017,0.369898,96.1142
0.0195067,0.35916,0.0194017,0.369898,90.5602
0.01909,0.360763,0.0194017,0.369898,88.046
0.0190733,0.362772,0.0194017,0.369898,87.3622
0.0190567,0.36478,0.0194017,0.369898,86.1438
0.0190383,0.366788,0.0195183,0.378722,87.6966
0.0190217,0.368797,0.0195183,0.378722,87.1352
0.019005,0.370807,0.0195183,0.378722,86.2892
0.0189867,0.372815,0.0195183,0.378722,84.8566
0.0189733,0.374422,0.0195183,0.378722,82.7766
0.01936,0.376033,0.0195183,0.378722,86.6294
0.0197467,0.377643,0.0200367,0.389833,88.6372
0.0201317,0.379255,0.0200367,0.389833,90.5145
0.02012,0.380862,0.0200367,0.389833,90.5322
0.0205067,0.382473,0.0200367,0.389833,93.6539
0.02049,0.384483,0.0200367,0.389833,94.8434
0.0212817,0.385695,0.0197167,0.39713,97.7931
0.02207,0.38731,0.0197167,0.39713,103.477
0.0228583,0.388923,0.0197167,0.39713,110.948
0.02284,0.390933,0.0197167,0.39713,116.75
0.0228233,0.392942,0.0197167,0.39713,126.566
0.022805,0.394953,0.0190233,0.407185,107.18
0.022795,0.39616,0.0190233,0.407185,108.886
0.0223767,0.398167,0.0190233,0.407185,110.397
0.02156,0.399768,0.0190233,0.407185,108.882
