curLat,curLon,wpLat,wpLon,heading
0.0146133,0.0180717,0.02667,0.00888667,322.699
0.0144533,0.0182317,0.02667,0.00888667,322.586
0.0142933,0.0183917,0.02667,0.00888667,322.477
0.0140817,0.01855,0.02667,0.00888667,322.489
0.0138683,0.0187633,0.02667,0.00888667,322.349
0.0137083,0.0189233,0.01777,0.01777,344.148
0.0134967,0.019135,0.01777,0.01777,342.285
0.0133367,0.0193483,0.01777,0.01777,340.404
0.0131767,0.0196133,0.01777,0.01777,338.134
0.0130167,0.0198267,0.01777,0.01777,336.603
0.0129117,0.0200383,0.01777,0.01777,334.972
0.0127517,0.0201983,0.01777,0.01777,334.178
0.0125917,0.02041,0.01777,0.01777,332.987
0.01243,0.0206233,0.01777,0.01777,331.883
0.0122733,0.020835,0.01777,0.01777,330.855
0.0121667,0.0209933,0.01777,0.01777,330.09
0.0121133,0.0212067,0.01777,0.01777,328.72
0.0120583,0.02142,0.01777,0.01777,327.42
0.0120067,0.0216317,0.01777,0.01777,326.176
0.0119533,0.0218433,0.01777,0.01777,324.997
0.0119,0.022055,0.01777,0.01777,323.871
0.0119,0.0223217,0.01777,0.01777,322.21
0.011795,0.0225333,0.01777,0.01777,321.438
0.0117417,0.0226917,0.01777,0.01777,320.771
0.0116883,0.022905,0.01777,0.01777,319.824
0.0115283,0.02317,0.01777,0.01777,319.135
0.0114233,0.0233283,0.01777,0.01777,318.789
0.0112083,0.0235417,0.01777,0.01777,318.665
0.01105,0.0237,0.01777,0.01777,318.574
0.0108917,0.02386,0.00887833,0.02667,125.621
0.0107317,0.02402,0.00887833,0.02667,124.968
0.0104667,0.0242317,0.00887833,0.02667,123.08
0.0102533,0.0244417,0.00887833,0.02667,121.677
0.010095,0.0246033,0.00887833,0.02667,120.486
0.00988167,0.0247617,0,0.02667,169.07
0.00977667,0.0249217,0,0.02667,169.861
0.00956333,0.0250283,0,0.02667,170.259
0.00935167,0.0251333,0,0.02667,170.669
0.00908333,0.0251867,0,0.02667,170.725
0.00887333,0.02524,0,0.02667,170.845
0.00866167,0.0252933,0,0.02667,170.969
0.008395,0.0253467,0,0.02667,171.042
0.00807667,0.0253467,0,0.02667,170.695
0.00781167,0.0253483,0,0.02667,170.397
0.0076,0.0254,0,0.02667,170.513
0.007335,0.0254,0,0.02667,170.177
0.00712167,0.025455,0,0.02667,170.318
0.00691,0.025455,0,0.02667,170.028
0.006645,0.02556,0,0.02667,170.517
0.00638,0.0255617,0,0.02667,170.145
0.00616833,0.025615,0,0.02667,170.294
0.00590333,0.02572,0,0.02667,170.858
0.00563833,0.0257717,0,0.02667,170.947
0.005425,0.0258267,0,0.02667,171.164
0.00526667,0.02588,0,0.02667,171.469
0.00500167,0.0259333,0,0.02667,171.621
0.00479,0.0260383,0,0.02667,172.488
0.00457667,0.0260917,0,0.02667,172.798
0.00436667,0.0261983,0,0.02667,173.835
0.00420667,0.02625,0,0.02667,174.298
0.003995,0.0263567,0,0.02667,175.515
0.00367667,0.0265167,0,0.02667,177.612
0.003465,0.026675,0,0.02667,180.083
0.00330667,0.026835,0,0.02667,182.857
0.00320167,0.0270467,0,0.02667,186.71
0.003095,0.0272583,0,0.02667,190.763
0.00298833,0.0275233,0,0.02667,195.937
0.00283,0.027735,0,0.02667,200.623
0.002725,0.0279467,0,0.02667,205.103
0.00261833,0.028105,0,0.02667,208.725
0.00246,0.02837,0,0.02667,214.647
0.00240667,0.0285283,0,0.02667,217.674
0.00235333,0.0287933,0,0.02667,222.059
0.00230167,0.0290583,0,0.02667,226.059
0.00224833,0.02927,0,0.02667,229.149
0.002195,0.0294817,0,0.02667,232.022
0.00208833,0.0298517,0,0.02667,236.721
0.00203667,0.0301167,0,0.02667,239.421
0.00198333,0.0303283,0,0.02667,241.536
0.00193,0.03054,0,0.02667,243.494
0.00187667,0.0307517,0,0.02667,245.308
0.001825,0.0309633,0,0.02667,246.971
0.00171833,0.031175,0,0.02667,249.122
0.001665,0.0313867,0,0.02667,250.557
0.00156,0.03165,0,0.02667,252.607
0.00145333,0.031915,0,0.02667,254.513
0.00145333,0.0320733,0,0.02667,254.945
0.00140167,0.032285,0,0.02667,255.984
0.00129333,0.032655,0,0.02667,257.806
0.00119,0.0331317,0,0.02667,259.565
0.00119,0.0333433,0,0.02667,259.889
0.00113667,0.033555,0,0.02667,260.625
0.00113667,0.0337667,0,0.02667,260.9
0.00113667,0.0339783,0,0.02667,261.16
0.00108333,0.03419,0,0.02667,261.802
0.000978333,0.0344017,0,0.02667,262.788
0.000978333,0.0347183,0,0.02667,263.069
0.000871667,0.03493,0,0.02667,263.976
0.000871667,0.0350883,0,0.02667,264.088
0.000871667,0.0353533,0,0.02667,264.268
0.000871667,0.035565,0,0.02667,264.403
0.000871667,0.0357767,0,0.02667,264.532
0.000871667,0.035935,0,0.02667,264.625
0.000871667,0.0362,0,0.02667,264.774
0.000871667,0.0364117,0,0.02667,264.887
0.000871667,0.0366233,0,0.02667,264.995
