curLat,curLon,wpLat,wpLon,heading
-0.000946667,0.0122283,0,0.01777,80.3059
-0.0009,0.0123667,0,0.01777,80.5434
-0.0009,0.0126417,0,0.01777,80.0462
-0.000763333,0.012825,0,0.01777,81.2248
-0.000626667,0.0129617,0,0.01777,82.5745
-0.000535,0.013145,0,0.01777,83.4016
-0.000398333,0.0133283,0,0.01777,84.8754
-0.000261667,0.0133717,0,0.01777,86.5953
-3.16667e-005,0.0135083,0,0.01777,89.5743
0.000105,0.0136917,0,0.01777,91.4748
0.000196667,0.013875,0,0.01777,92.8905
0.000333333,0.0140567,0,0.01777,95.1295
0.00038,0.0142417,0,0.01777,96.147
0.000425,0.014425,0,0.01777,97.2409
0.000561667,0.0146083,0,0.01777,100.073
0.0007,0.0147917,0,0.01777,103.226
0.000836667,0.014975,0,0.01777,106.665
0.000928333,0.0151583,0,0.01777,109.568
0.000975,0.015295,0,0.01777,111.501
0.000975,0.0155267,0,0.01777,113.491
0.00102,0.0158017,0,0.02667,95.3615
0.00111,0.0160783,0,0.02667,95.9827
0.00111,0.0163083,0,0.01777,127.213
0.00115833,0.0164,0,0.01777,130.214
0.00115833,0.0166317,0,0.01777,135.499
0.00120333,0.0169533,0,0.02667,97.0597
0.00120333,0.0171383,0,0.02667,97.1953
0.00125,0.0173217,0,0.02667,97.6161
0.00134167,0.0175517,0,0.02667,98.3704
0.00138667,0.0177817,0,0.02667,98.8672
0.001525,0.017965,0,0.02667,99.9366
0.00170833,0.01801,0,0.02667,101.159
0.00189167,0.018055,0,0.02667,102.384
0.002075,0.0181,0,0.02667,103.611
0.00225833,0.018145,0,0.02667,104.837
0.00244167,0.01819,0,0.02667,106.063
0.002625,0.0183267,0,0.02667,107.465
0.002625,0.0185117,0,0.02667,107.836
0.00267167,0.018695,0,0.02667,108.521
0.00267167,0.01888,0,0.02667,108.93
0.00267167,0.019065,0,0.02667,109.357
0.00267167,0.0193883,0,0.02667,110.148
0.002625,0.0195733,0,0.02667,110.299
0.00258,0.0197117,0,0.02667,110.344
0.00253333,0.0198967,0,0.02667,110.507
0.00248667,0.0201283,0,0.02667,110.813
0.00244167,0.0203117,0,0.02667,111.007
0.00244167,0.0204983,0,0.02667,111.585
0.00253333,0.020635,0,0.02667,112.771
0.00267167,0.02082,0,0.02667,114.546
0.00280833,0.0209567,0,0.02667,116.176
0.0029,0.0211417,0,0.02667,117.68
0.003085,0.0212333,0,0.02667,119.572
0.00326833,0.021325,0,0.02667,121.445
0.00345167,0.02137,0,0.02667,123.075
0.003635,0.0214617,0,0.02667,124.912
0.00382,0.0215067,0,0.02667,126.495
0.00400333,0.021505,0,0.02667,127.779
0.00418833,0.021505,0,0.02667,129.039
0.00437167,0.02155,0,0.02667,130.492
